t,targetRpm,actualRpm,feedbackRpm,duty,carrier,pwmOn,electricalStep,hallState,ahBase,bhBase,chBase,alBase,blBase,clBase,ahPwm,bhPwm,chPwm,alPwm,blPwm,clPwm
0.1432,1200,864.019443379345,862.068965517237,0.34990947971371,0.599999999999994,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1433,1200,864.133806389035,862.068965517237,0.349977065920606,0.650000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1434,1200,864.248322801547,862.068965517237,0.350044652127503,0.700000000000003,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1435,1200,864.362992233372,862.068965517237,0.350112238334399,0.750000000000014,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1436,1200,864.477814301962,862.068965517237,0.350179824541296,0.799999999999997,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1437,1200,864.592788625725,862.068965517237,0.350247410748193,0.849999999999994,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1438,1200,864.707914824024,862.068965517237,0.350314996955089,0.900000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1439,1200,864.823192517172,862.068965517237,0.350382583161986,0.950000000000003,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.144,1200,864.938621326432,862.068965517237,0.350450169368882,1.4210854715202e-14,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1441,1200,865.054200874014,862.068965517246,0.350517755575776,0.0499999999999972,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1442,1200,865.169930783071,862.068965517246,0.350585341782673,0.0999999999999943,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1443,1200,865.285810677701,862.068965517246,0.350652927989569,0.150000000000006,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1444,1200,865.401840182939,862.068965517246,0.350720514196466,0.200000000000003,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1445,1200,865.518018924759,862.068965517246,0.350788100403362,0.250000000000014,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1446,1200,865.634346530069,862.068965517246,0.350855686610259,0.299999999999997,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1447,1200,865.75082262671,862.068965517246,0.350923272817156,0.349999999999994,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1448,1200,865.867446843455,862.068965517246,0.350990859024052,0.400000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1449,1200,865.984218810003,862.068965517246,0.351058445230949,0.450000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.145,1200,866.101138156979,862.068965517246,0.351126031437845,0.500000000000014,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1451,1200,866.218204515932,862.068965517246,0.351193617644742,0.549999999999997,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1452,1200,866.335417519333,862.068965517246,0.351261203851638,0.599999999999994,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1453,1200,866.452776800571,862.068965517246,0.351328790058535,0.650000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1454,1200,866.57028199395,862.068965517246,0.351396376265431,0.700000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1455,1200,866.68793273469,862.068965517246,0.351463962472328,0.750000000000014,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1456,1200,866.805728658923,862.068965517246,0.351531548679225,0.799999999999997,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1457,1200,866.923669403691,862.068965517246,0.351599134886121,0.849999999999994,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1458,1200,867.041754606942,862.068965517246,0.351666721093018,0.900000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1459,1200,867.159983907529,862.068965517246,0.351734307299914,0.950000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.146,1200,867.27835694521,862.068965517246,0.351801893506811,1.4210854715202e-14,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1461,1200,867.396873360641,862.068965517246,0.351869479713707,0.0499999999999972,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1462,1200,867.515532795378,862.068965517246,0.351937065920604,0.0999999999999943,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1463,1200,867.634334891874,862.068965517246,0.3520046521275,0.150000000000006,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1464,1200,867.753279293473,862.068965517246,0.352072238334397,0.200000000000003,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1465,1200,867.872365644413,862.068965517246,0.352139824541293,0.250000000000014,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1466,1200,867.99159358982,862.068965517246,0.35220741074819,0.299999999999997,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1467,1200,868.110962775709,862.068965517246,0.352274996955087,0.349999999999994,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1468,1200,868.230472848978,862.068965517246,0.352342583161983,0.400000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1469,1200,868.350123457408,862.068965517246,0.35241016936888,0.450000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.147,1200,868.469914249662,862.068965517237,0.352477755575779,0.500000000000014,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1471,1200,868.589844875281,862.068965517237,0.352545341782675,0.550000000000011,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1472,1200,868.70991498468,862.068965517237,0.352612927989572,0.599999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1473,1200,868.83012422915,862.068965517237,0.352680514196468,0.650000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1474,1200,868.950472260855,862.068965517237,0.352748100403365,0.700000000000003,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1475,1200,869.070958732824,862.068965517237,0.352815686610261,0.750000000000014,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1476,1200,869.191583298959,862.068965517237,0.352883272817158,0.800000000000011,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1477,1200,869.312345614023,862.068965517237,0.352950859024055,0.849999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1478,1200,869.433245333644,862.068965517237,0.353018445230951,0.900000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1479,1200,869.554282114311,862.068965517237,0.353086031437848,0.950000000000003,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.148,1200,869.675455613372,862.068965517237,0.353153617644744,1.4210854715202e-14,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.1481,1200,869.796765489029,862.068965517237,0.353221203851641,0.0500000000000114,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.1482,1200,869.918211400342,862.068965517237,0.353288790058537,0.0999999999999943,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.1483,1200,870.039793007222,862.068965517237,0.353356376265434,0.150000000000006,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.1484,1200,870.161509970429,862.068965517237,0.35342396247233,0.200000000000003,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.1485,1200,870.283361951573,862.068965517237,0.353491548679227,0.250000000000014,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.1486,1200,870.405348613109,862.068965517237,0.353559134886124,0.300000000000011,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.1487,1200,870.527469618336,862.068965517237,0.35362672109302,0.349999999999994,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.1488,1200,870.649724631395,862.068965517237,0.353694307299917,0.400000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1489,1200,870.772113317266,862.068965517237,0.353761893506813,0.450000000000003,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.149,1200,870.894635341767,862.068965517237,0.35382947971371,0.5,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1491,1200,871.017290371552,862.068965517237,0.353897065920606,0.550000000000011,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1492,1200,871.140078074107,862.068965517237,0.353964652127503,0.599999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1493,1200,871.262998117751,862.068965517237,0.354032238334399,0.650000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1494,1200,871.38605017163,862.068965517237,0.354099824541296,0.700000000000003,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1495,1200,871.509233905719,862.068965517237,0.354167410748192,0.75,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1496,1200,871.632548990818,862.068965517237,0.354234996955089,0.800000000000011,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1497,1200,871.755995098549,862.068965517237,0.354302583161986,0.849999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.1498,1200,871.879571901356,892.857142857144,0.345127558531442,0.900000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1499,1200,871.943202102057,892.857142857144,0.345188987102871,0.950000000000003,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.15,1200,872.00707251297,892.857142857144,0.345250415674299,0,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1501,1200,872.071182533571,892.857142857144,0.345311844245728,0.0500000000000114,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1502,1200,872.135531564834,892.857142857144,0.345373272817156,0.0999999999999943,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1503,1200,872.200119009234,892.857142857144,0.345434701388585,0.150000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1504,1200,872.264944270736,892.857142857144,0.345496129960014,0.200000000000003,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1505,1200,872.330006754799,892.857142857144,0.345557558531442,0.25,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1506,1200,872.395305868367,892.857142857144,0.345618987102871,0.300000000000011,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1507,1200,872.460841019865,892.857142857144,0.345680415674299,0.349999999999994,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1508,1200,872.526611619198,892.857142857144,0.345741844245728,0.400000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1509,1200,872.592617077747,892.857142857144,0.345803272817156,0.450000000000003,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.151,1200,872.658856808364,892.857142857144,0.345864701388585,0.5,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1511,1200,872.725330225369,892.857142857144,0.345926129960013,0.550000000000011,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1512,1200,872.792036744546,892.857142857144,0.345987558531442,0.599999999999994,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1513,1200,872.858975783139,892.857142857144,0.346048987102871,0.650000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1514,1200,872.92614675985,892.857142857144,0.346110415674299,0.700000000000003,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1515,1200,872.993549094833,892.857142857144,0.346171844245728,0.75,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1516,1200,873.061182209693,892.857142857144,0.346233272817156,0.800000000000011,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1517,1200,873.12904552748,892.857142857144,0.346294701388585,0.849999999999994,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1518,1200,873.197138472688,892.857142857144,0.346356129960013,0.900000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.1519,1200,873.265460471246,892.857142857144,0.346417558531442,0.950000000000003,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.152,1200,873.334010950522,892.857142857144,0.346478987102871,0,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1521,1200,873.402789339315,892.857142857144,0.346540415674299,0.0500000000000114,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1522,1200,873.471795067849,892.857142857144,0.346601844245728,0.0999999999999943,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1523,1200,873.541027567777,892.857142857144,0.346663272817156,0.150000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1524,1200,873.610486272169,892.857142857144,0.346724701388585,0.200000000000003,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1525,1200,873.680170615514,892.857142857144,0.346786129960013,0.25,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1526,1200,873.750080033716,892.857142857144,0.346847558531442,0.300000000000011,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.1527,1200,873.820213964086,862.068965517246,0.356151597940308,0.349999999999994,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1528,1200,873.950648815787,862.068965517246,0.356219184147205,0.400000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1529,1200,874.081196890705,862.068965517246,0.356286770354101,0.450000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.153,1200,874.21185790578,862.068965517246,0.356354356560998,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1531,1200,874.342631578662,862.068965517246,0.356421942767894,0.550000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1532,1200,874.473517627706,862.068965517246,0.356489528974791,0.599999999999994,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1533,1200,874.604515771973,862.068965517246,0.356557115181687,0.650000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1534,1200,874.735625731224,862.068965517246,0.356624701388584,0.700000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1535,1200,874.866847225922,862.068965517246,0.35669228759548,0.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1536,1200,874.998179977228,862.068965517246,0.356759873802377,0.800000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1537,1200,875.129623707,862.068965517246,0.356827460009273,0.850000000000009,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1538,1200,875.261178137793,862.068965517246,0.35689504621617,0.900000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1539,1200,875.392842992854,862.068965517246,0.356962632423067,0.950000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.154,1200,875.524617996121,862.068965517246,0.357030218629963,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1541,1200,875.656502872226,862.068965517246,0.35709780483686,0.0500000000000114,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1542,1200,875.788497346485,862.068965517246,0.357165391043756,0.100000000000009,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1543,1200,875.920601144903,862.068965517246,0.357232977250653,0.150000000000006,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1544,1200,876.05281399417,862.068965517246,0.357300563457549,0.200000000000003,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1545,1200,876.185135621659,862.068965517246,0.357368149664446,0.25,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1546,1200,876.317565755423,862.068965517246,0.357435735871342,0.300000000000011,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1547,1200,876.450104124199,862.068965517246,0.357503322078239,0.350000000000009,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.1548,1200,876.582750457397,862.068965517246,0.357570908285135,0.400000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1549,1200,876.715504485107,862.068965517246,0.357638494492032,0.450000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.155,1200,876.848365938092,862.068965517246,0.357706080698929,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1551,1200,876.98133454779,862.068965517246,0.357773666905825,0.550000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1552,1200,877.114410046308,862.068965517246,0.357841253112722,0.600000000000009,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1553,1200,877.247592166425,862.068965517246,0.357908839319618,0.649999999999991,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1554,1200,877.380880641586,862.068965517246,0.357976425526515,0.700000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1555,1200,877.514275205905,862.068965517246,0.358044011733411,0.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.1556,1200,877.647775594157,862.068965517237,0.35811159794031,0.800000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1557,1200,877.781381541784,862.068965517237,0.358179184147207,0.850000000000009,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1558,1200,877.915092784886,862.068965517237,0.358246770354104,0.899999999999991,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1559,1200,878.048909060226,862.068965517237,0.358314356561,0.950000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.156,1200,878.182830105222,862.068965517237,0.358381942767897,0,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1561,1200,878.31685565795,862.068965517237,0.358449528974793,0.0500000000000114,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1562,1200,878.450985457141,862.068965517237,0.35851711518169,0.100000000000009,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1563,1200,878.585219242179,862.068965517237,0.358584701388586,0.149999999999991,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1564,1200,878.7195567531,862.068965517237,0.358652287595483,0.200000000000003,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1565,1200,878.853997730588,862.068965517237,0.358719873802379,0.25,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1566,1200,878.988541915977,862.068965517237,0.358787460009276,0.300000000000011,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1567,1200,879.123189051247,862.068965517237,0.358855046216172,0.350000000000009,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1568,1200,879.257938879024,862.068965517237,0.358922632423069,0.399999999999991,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1569,1200,879.392791142576,862.068965517237,0.358990218629966,0.450000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.157,1200,879.527745585815,862.068965517237,0.359057804836862,0.5,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1571,1200,879.66280195329,862.068965517237,0.359125391043759,0.550000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1572,1200,879.797959990191,862.068965517237,0.359192977250655,0.600000000000009,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1573,1200,879.933219442345,862.068965517237,0.359260563457552,0.649999999999991,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1574,1200,880.068580056213,862.068965517237,0.359328149664448,0.700000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1575,1200,880.204041578891,862.068965517237,0.359395735871345,0.75,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1576,1200,880.339603758108,862.068965517237,0.359463322078241,0.800000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1577,1200,880.475266342221,862.068965517237,0.359530908285138,0.850000000000009,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1578,1200,880.611029080219,862.068965517237,0.359598494492035,0.899999999999991,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.1579,1200,880.746891721717,862.068965517237,0.359666080698931,0.950000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.158,1200,880.882854016956,862.068965517237,0.359733666905828,0,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1581,1200,881.018915716801,862.068965517237,0.359801253112724,0.0500000000000114,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1582,1200,881.155076572742,862.068965517237,0.359868839319621,0.100000000000009,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1583,1200,881.291336336888,862.068965517237,0.359936425526517,0.149999999999991,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.1584,1200,881.427694761968,892.857142857144,0.350761400895974,0.200000000000003,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1585,1200,881.504074630887,892.857142857144,0.350822829467402,0.25,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1586,1200,881.580662835848,892.857142857144,0.350884258038831,0.300000000000011,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1587,1200,881.65745885601,892.857142857144,0.35094568661026,0.350000000000009,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1588,1200,881.734462171837,892.857142857144,0.351007115181688,0.399999999999991,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1589,1200,881.811672265088,892.857142857144,0.351068543753117,0.450000000000003,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.159,1200,881.889088618821,892.857142857144,0.351129972324545,0.5,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1591,1200,881.966710717383,892.857142857144,0.351191400895974,0.550000000000011,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1592,1200,882.044538046414,892.857142857144,0.351252829467402,0.600000000000009,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1593,1200,882.122570092836,892.857142857144,0.351314258038831,0.650000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1594,1200,882.200806344856,892.857142857144,0.35137568661026,0.700000000000003,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1595,1200,882.279246291961,892.857142857144,0.351437115181688,0.75,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1596,1200,882.357889424912,892.857142857144,0.351498543753117,0.800000000000011,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1597,1200,882.436735235745,892.857142857144,0.351559972324545,0.850000000000009,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1598,1200,882.515783217765,892.857142857144,0.351621400895974,0.900000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1599,1200,882.595032865544,892.857142857144,0.351682829467402,0.950000000000003,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.16,1200,882.674483674919,892.857142857144,0.351744258038831,0,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1601,1200,882.754135142984,892.857142857144,0.351805686610259,0.0500000000000114,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1602,1200,882.833986768093,892.857142857144,0.351867115181688,0.100000000000009,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1603,1200,882.914038049854,892.857142857144,0.351928543753117,0.150000000000006,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1604,1200,882.994288489124,892.857142857144,0.351989972324545,0.200000000000003,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1605,1200,883.074737588011,892.857142857144,0.352051400895974,0.25,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1606,1200,883.155384849865,892.857142857144,0.352112829467402,0.300000000000011,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1607,1200,883.236229779278,892.857142857144,0.352174258038831,0.350000000000009,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.1608,1200,883.317271882082,892.857142857144,0.352235686610259,0.400000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1609,1200,883.398510665344,892.857142857144,0.352297115181688,0.450000000000003,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.161,1200,883.479945637362,892.857142857144,0.352358543753117,0.5,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1611,1200,883.561576307663,892.857142857144,0.352419972324545,0.550000000000011,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.1612,1200,883.643402187004,892.857142857144,0.352481400895974,0.600000000000009,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1613,1200,883.72542278736,892.857142857144,0.352542829467402,0.650000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1614,1200,883.80763762193,892.857142857144,0.352604258038831,0.700000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1615,1200,883.890046205127,892.857142857144,0.352665686610259,0.75,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1616,1200,883.972648052581,892.857142857144,0.352727115181688,0.800000000000011,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1617,1200,884.055442681131,892.857142857144,0.352788543753117,0.850000000000009,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1618,1200,884.138429608823,892.857142857144,0.352849972324545,0.900000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1619,1200,884.221608354911,892.857142857144,0.352911400895974,0.950000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.162,1200,884.304978439847,892.857142857144,0.352972829467402,0,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1621,1200,884.388539385286,892.857142857144,0.353034258038831,0.0499999999999972,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1622,1200,884.472290714075,892.857142857144,0.353095686610259,0.100000000000009,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1623,1200,884.556231950256,892.857142857144,0.353157115181688,0.150000000000006,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1624,1200,884.640362619062,892.857142857144,0.353218543753116,0.200000000000003,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1625,1200,884.724682246909,892.857142857144,0.353279972324545,0.25,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1626,1200,884.809190361402,892.857142857144,0.353341400895974,0.299999999999997,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1627,1200,884.893886491322,892.857142857144,0.353402829467402,0.350000000000009,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.1628,1200,884.978770166632,892.857142857144,0.353464258038831,0.400000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1629,1200,885.063840918467,892.857142857144,0.353525686610259,0.450000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.163,1200,885.149098279138,892.857142857144,0.353587115181688,0.5,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1631,1200,885.234541782121,892.857142857144,0.353648543753116,0.549999999999997,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1632,1200,885.320170962061,892.857142857144,0.353709972324545,0.600000000000009,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1633,1200,885.405985354765,892.857142857144,0.353771400895974,0.650000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1634,1200,885.491984497202,892.857142857144,0.353832829467402,0.700000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1635,1200,885.578167927497,892.857142857144,0.353894258038831,0.75,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.1636,1200,885.664535184931,892.857142857144,0.353955686610259,0.799999999999997,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
